A,B,C,D,angle,area,perimeter,defects,label
691.6364556,250.4450087,249.9508034,840.1062904,208.6779697,17440.5,1243.501649,4,R
675.3303804,235.9664804,250.732714,479.5254978,210.204826,17357,1193.317883,4,R
675.2073744,245.5659269,251.9409506,953.5658026,204.4423759,17404.5,1197.903669,4,R
678.6405336,249.7004286,251.7756465,845.6419814,209.556033,17451.5,1207.217377,4,R
659.7584003,234.5795192,251.0206847,350.1705225,207.7226765,17441.5,1179.90367,4,R
678.0947814,248.2870774,250.3752799,738.5394515,206.880981,17457.5,1220.38895,4,R
685.499419,251.9267538,254.2916976,466.2285513,207.8818463,17431.5,1238.187941,4,R
666.8693355,240.1643148,253.91752,586.8582382,206.6849985,17508.5,1188.38895,4,R
670.1653585,239.1448018,256.3686716,479.5788445,209.021144,17569,1211.460019,4,R
699.9720892,254.0125015,255.7167123,620.2954549,209.9556886,34,21.65685415,4,R
690.302162,246.5424342,256.9734051,611.1745424,209.7198767,18032,1245.116872,4,R
677.7310629,228.9899094,255.3289192,356.5757671,205.1927857,18040.5,1224.673222,4,R
687.3165635,232.1303829,257.1424731,477.3405976,208.7353643,18132,1219.116872,4,R
705.0979898,256.6304067,257.6708699,638.393136,213.902706,18167,1251.116872,4,R
682.0760207,246.168216,250.3349214,484.3212173,210.5946909,18173,1205.602154,4,R
685.670889,229.8352567,252.3188104,739.895593,207.6238941,17816,1222.572716,4,R
680.501571,245.2227307,254.0647836,612.5354487,207.5558223,17867.5,1216.531086,4,R
692.9893818,253.770418,248.9002121,608.2674838,214.8707075,17789,1215.116871,4,R
676.4816804,238.9358427,254.1841248,591.1589316,205.9193239,17392,1207.259008,4,R
667.9867047,237.9836679,248.4025633,604.4132448,211.6131826,17381,1179.803165,4,R
663.0867508,240.0697843,254.9100394,595.0645536,207.3826098,17421,1197.803164,4,R
659.4076715,236.2121303,255.3079907,727.1324802,209.7821503,17385,1177.317883,4,R
670.6664005,233.1408295,255.1399633,595.6162259,214.151262,17432.5,1181.217379,4,R
670.4215478,234.1049296,255.1925762,594.7200441,213.5560429,17417.5,1181.903669,4,R
663.0406233,233.549125,253.7981901,719.2280233,211.2324104,17372,1172.974736,4,R
663.9174729,235.5167702,254.1841248,594.4250762,208.0318149,17430.5,1182.732097,4,R
668.8130676,237.6897313,251.5235217,605.3919304,209.00628,17406.5,1202.874233,4,R
675.5033343,242.5466956,251.314352,718.2580273,210.7796238,17357,1196.974736,4,R
660.682999,234.6775141,251.7487939,591.8226424,206.8305534,17189.5,1174.732095,4,R
674.0692254,242.5148656,252.5121992,586.9512332,209.5961166,16990.5,1196.732096,4,R
651.5740504,230.0356808,242.650461,474.5977902,212.5027238,16783.5,1154.933107,4,R
649.4014376,230.7076591,242.535478,460.5397677,210.3395095,16453,1143.175747,4,R
656.6906108,233.8438718,244.7982016,451.7773202,210.6349822,16193,1150.004176,4,R
624.0583159,213.8521039,238.9270984,644.0664647,208.5598872,15866.5,1100.589961,4,R
610.9899172,210.1145564,237.8946426,447.9263756,208.5589934,15765,1095.518893,4,R
622.3234856,215.2175256,240.5158782,568.6702237,209.4158858,15655,1099.175748,4,R
612.3337734,213.1258968,234.2311202,573.8977302,209.9538339,15660,1079.234622,4,R
618.8775801,213.5050363,234.7204777,449.508979,209.7607605,15470,1088.406196,4,R
647.1162292,231.1674621,234.0937637,576.4354419,209.6761601,15732,1120.548331,4,R
631.5200056,217.9125237,235.479832,570.0954494,207.5972458,15688,1100.891477,4,R
625.6733585,218.8183846,236.7712446,766.1061706,207.8723953,15762.5,1096.589961,4,R
610.7034202,221.6980688,240.7715211,573.2588699,202.3413866,16003,1111.719904,4,R
639.0575499,213.6332443,239.7620595,926.5691494,205.7353045,16285,1124.34732,4,R
651.2845166,233.9680757,242.3836329,710.5857282,203.916296,16705,1152.14631,4,R
673.5071078,244.771101,247.6034665,480.6909917,207.1799816,17138.5,1206.38895,4,R
665.2394529,228.6482904,253.220938,605.3718204,203.7285929,17227,1218.430581,4,R
679.4686025,232.5627772,252.5819242,609.2628156,207.5010696,17640.5,1215.359513,4,R
688.1674075,248.9100487,250.9650136,487.5934647,210.8670184,17758,1218.288446,4,R
683.7615844,246.1645554,249.0558675,604.9893751,209.6220509,17752,1214.288445,4,R
677.9580855,241.3454628,251.6804778,602.7955529,209.0309601,17763.5,1186.531085,4,R
672.8014537,224.743506,250.9745883,601.665897,210.5808107,17682.5,1212.187939,4,R
685.1575284,249.5963714,255.2478629,472.2851401,209.5258108,17656,1218.288446,4,R
686.0190442,246.9009306,252.6510644,480.3055403,211.2253304,17473,1217.460019,4,R
661.8867423,230.2152483,254.0643512,350.8745039,209.3743793,17300.5,1172.388951,4,R
655.5738062,229.5244905,249.1155598,589.1444745,206.9491174,17054.5,1159.217378,4,R
648.213993,231.296386,245.5340826,711.9198792,208.0385726,16791.5,1130.10468,4,R
648.0420493,225.9503385,242.0046772,666.3536163,206.6307498,16684.5,1136.447827,4,R
648.0361178,223.1279639,243.4362043,706.470632,210.785958,16569,1132.690466,4,R
641.7639346,222.581654,243.1341783,703.1661731,209.3540844,16496.5,1126.933107,4,R
634.9544193,223.4218958,240.959502,693.2733469,206.7428332,16422,1117.862039,4,R
635.9925761,210.3950208,243.1430489,699.297544,207.5479336,16247.5,1115.761535,4,R
626.1938973,217.7473169,237.1301954,699.7025909,208.0816417,16161,1091.86204,4,R
628.8045616,219.3041545,236.3526724,701.1219574,208.8575303,16124.5,1101.276253,4,R
626.1881707,215.7657375,241.9582186,578.514847,211.135703,16026,1112.548331,4,R
648.4502943,233.4351295,242.1699449,574.479497,205.7173856,16130,1152.004175,4,R
622.3498924,213.4467094,244.486888,570.3318826,206.9344903,16197,1116.54833,4,R
640.0505408,227.8039231,242.9558054,654.6322749,204.1806331,16238,1136.14631,4,R
634.3906356,222.618348,241.7108188,701.8040822,205.243093,16399,1120.832601,4,R
640.0721026,231.752947,237.1069611,703.7187998,210.0659507,16420,1117.719905,4,R
636.3097356,232.0639086,238.6688183,703.8036492,206.6660675,16355.5,1127.418388,4,R
639.1258313,227.6821592,242.5117555,582.4570263,206.1554988,16181.5,1129.761535,4,R
628.0842784,219.1281748,243.9814032,453.81321,210.5916715,46,25.65685415,4,R
632.493398,227.1586957,240.3803266,572.348639,205.5844796,16083,1124.205186,4,R
626.8226715,222.2989441,237.0331425,462.9420015,207.5888222,16063,1105.719905,4,R
626.2642956,205.3558552,242.0749269,444.6358487,208.189144,15913,1117.033613,4,R
625.1128573,219.550572,244.3840085,557.8569622,208.3700427,15790.5,1116.305691,4,R
626.9972879,222.535887,241.0413968,563.7500887,214.4299577,15827,1104.891477,4,R
622.9948833,237.5886592,239.145161,779.382382,209.6641475,15678.5,1084.991983,4,R
610.0656242,216.5473408,236.1657086,336.5086011,208.861128,15593.5,1091.678274,4,R
618.6792935,235.2956503,237.6686076,656.1544092,204.800989,15444,1101.57777,4,R
621.7968023,218.059067,236.7991645,674.820856,207.2548882,15439,1104.06305,4,R
624.3667536,216.5688279,237.7062915,558.8853084,210.3065187,15260,1092.406195,4,R
613.8798807,217.1992654,232.6158196,451.3118919,208.6205086,15303.5,1090.02142,4,R
606.4276642,191.6231365,283.6167102,648.5168975,296.5610262,15092.5,1088.849846,5,R
607.0230937,232.8748312,232.8828942,867.4084961,206.7987097,14986.5,1069.53614,4,R
607.4048734,223.1589158,236.233261,650.9226064,211.1132735,14923,1071.435634,4,R
605.4031897,223.5600893,233.8117734,658.3862225,210.501435,15042.5,1071.678275,4,R
611.9792681,200.8260442,284.8626267,764.729242,296.6723671,15064,1084.264062,5,R
611.4030609,229.3144594,232.4257488,648.5405452,210.4219537,15060.5,1080.02142,4,R
609.0436372,231.2252208,233.0094819,651.7491119,210.0406303,15031.5,1081.678275,4,R
607.0577593,181.9768371,280.443418,651.157265,298.1767659,14904,1088.063051,5,R
606.9825358,189.5366708,281.1185763,546.0916959,295.5891024,15048,1082.749341,5,R
610.5100087,233.5003188,236.2860546,544.1519884,209.0271434,15010,1088.950352,4,R
614.9190674,218.3264852,231.5111455,836.7726098,207.0395738,57,28.48528123,4,R
618.2030343,217.9545125,230.2665001,437.2417096,211.3203302,15156.5,1086.506702,4,R
614.3252739,217.2872259,232.6366751,667.8756118,207.6836019,15238,1078.264061,4,R
609.0004092,212.5830818,234.6265135,401.7784763,206.4878111,15189.5,1089.134117,4,R
607.5033577,222.0992702,232.7359853,658.3383135,207.998467,15058,1075.778779,4,R
605.8082525,212.5112894,237.6620639,552.8526876,207.0357736,15147.5,1081.678275,4,R
605.971725,226.5768187,239.0682264,663.3895929,204.6703278,15225.5,1085.477263,4,R
622.9101328,218.4734199,236.1857073,565.2778688,204.6513566,15567.5,1098.648837,4,R
606.4596815,214.5923394,240.9148963,447.8656388,207.1057742,15505.5,1088.447826,4,R
621.5252348,218.7332923,240.6052568,640.6986039,205.9346294,15671,1105.719904,4,R
622.5769029,222.8355798,239.1918064,571.6071653,202.2134752,15898.5,1103.962544,4,R
625.7766021,204.9096735,241.2681717,538.4442778,200.3478713,15924,1123.033613,4,R
630.8784545,212.3545478,236.5675339,466.8891944,207.8267881,16115,1131.661029,4,R
644.9068922,222.4119953,232.5692466,690.0638939,204.2441332,16301.5,1134.10468,4,R
653.0912448,222.4234169,233.1218723,584.1252044,205.95439,16388.5,1139.418389,4,R
661.462068,230.701649,231.0311338,587.500297,210.92385,16549.5,1157.075242,4,R
666.2221666,245.1238311,234.5241257,589.6355641,210.3851861,34,21.65685415,4,R
658.6144622,224.4853311,234.2940313,462.2764206,208.5122244,16731,1183.602153,4,R
660.1478812,229.0625428,238.054378,461.4717149,203.0055534,16794.5,1175.217377,4,R
657.9957031,229.6756431,234.2314744,582.497633,202.0948836,16559.5,1175.560523,4,R
651.1295501,220.8975478,237.7588827,588.333924,205.9748642,16668,1166.832602,4,R
641.7972089,220.1953925,237.1746876,700.737024,201.4957175,16491,1155.317884,4,R
653.2257526,224.8124449,235.5680335,473.8717637,211.1234828,16479,1181.116873,4,R
648.3928432,219.6348936,233.382332,708.3415466,207.3267356,16599.5,1148.10468,4,R
645.7399144,220.2082789,234.8400041,583.2815563,209.6524399,16612,1136.690467,4,R
636.3592923,216.2029691,234.6981743,469.3882406,207.6701577,16444,1137.518892,4,R
644.1220419,240.5928589,238.5366054,802.6240438,200.9684203,16109.5,1164.246816,4,R
648.2909739,235.1099761,232.1250096,581.8289476,207.8705764,16321.5,1135.418388,4,R
638.3526646,231.0008566,233.7038241,579.2872199,204.8714003,16403.5,1129.276254,4,R
640.6687679,233.9853488,238.6329953,571.7928548,207.2155737,16227,1136.347321,4,R
647.4949459,214.6183938,236.7614597,464.5441271,206.3059971,16210,1140.690467,4,R
640.3613463,227.4268995,240.436307,691.9949722,206.6166251,16262,1127.86204,4,R
642.4822291,230.0041917,237.8016601,580.6517176,208.8116699,16280.5,1131.962546,4,R
635.1009014,236.2529378,236.1970488,572.8592686,206.4472393,16442,1116.06305,4,R
638.4281591,228.2375226,238.9850447,578.6484368,207.4004408,16404.5,1141.418388,4,R
645.0782588,233.8770239,238.84862,584.6106162,208.582692,16501,1133.37676,4,R
646.388216,218.4779844,240.1166717,708.3453171,208.9704003,16470.5,1145.962545,4,R
637.5762206,211.1543301,242.3376819,467.2110635,207.1563025,16474,1132.690467,4,R
425.0142472,110.0176912,220.5090947,492.1903705,145.0497179,13753.5,962.6000665,4,R
418.9798646,112.5466919,228.013637,385.8199643,145.9562529,13636,975.5289979,4,R
415.9785502,108.2770709,219.9811619,498.9219632,134.8722302,13796.5,974.1147848,4,R
423.4709288,115.1127822,220.5997793,502.3340789,142.6308247,13775,969.5289986,4,R
426.5487406,109.3907431,222.9008136,495.9929914,142.0433369,13880.5,970.8010771,4,R
423.6332829,108.8921945,229.5561697,583.927971,138.7012091,13939.5,991.7716391,4,R
555.3096923,170.6508061,214.8273496,570.1503836,146.4282763,13968,965.1858528,4,R
561.6748726,182.2654237,227.1709209,671.042733,140.996848,13939,996.0142804,4,R
555.0812446,162.164041,223.3622341,457.4190601,145.7625157,13682,973.8721446,4,R
552.0928014,178.7347904,213.6310004,566.3467863,142.674334,13557,961.8721453,4,R
551.7568822,176.4918028,214.4522552,455.5765005,141.5542688,13306.5,965.4284935,4,R
545.7451478,181.5506186,199.2003512,569.6312163,147.6105357,49,26.48528123,4,R
560.1009685,198.7248028,208.1368863,636.7501927,149.5852825,13012,978.984843,4,R
557.6576525,185.7830019,196.7314872,347.6085757,144.1350845,44,24.48528123,4,R
571.309508,191.955088,192.3160628,456.3612931,154.0580928,13155.5,959.7127634,4,R
566.3134927,196.3317326,194.556794,535.8124451,151.3827694,13007,965.9554039,4,R
568.1976994,200.8886419,190.0427446,640.0781049,148.7094523,12773.5,961.5706282,4,R
572.3273804,202.3138036,191.4031673,446.9181166,145.2054348,12965,979.6122587,4,R
582.7052835,207.4200296,186.0042381,456.1885077,151.424888,13278,972.925967,4,R
584.7407077,213.5361623,191.8536712,653.0634924,147.2567936,13273,989.4112484,4,R
580.6377261,206.2322349,185.0753889,527.4099166,150.9381394,13472.5,974.3401809,4,R
588.5068406,217.1070775,183.0071055,573.6351751,157.0689529,13418,981.2691125,4,R
585.8531154,211.332424,187.5466362,457.6529538,151.4745698,13350,979.7543935,4,R
581.882922,208.0719599,185.8046423,567.5546737,153.384011,34,21.65685415,4,R
576.3545899,211.9458128,184.4435621,462.6519506,154.5494655,50,26.48528123,4,R
574.176614,209.4688195,196.4829439,457.3221628,152.0243355,12894.5,964.0559099,4,R
565.8860213,206.5899963,200.0640677,342.3657355,150.2138937,12675,960.3574262,4,R
564.8080745,206.8360427,198.7436463,662.911468,146.9473757,12648.5,964.2569214,4,R
558.8939386,207.9049296,192.3179582,462.4397603,150.6475314,12800.5,936.6000667,4,R
549.6041807,193.7217038,191.0135411,562.9341252,148.8582675,12643,932.01428,4,R
546.4066041,195.6048041,191.4015236,565.1015114,145.0768756,49,26.48528123,4,R
552.9398656,197.4702739,197.781899,563.5307939,144.8840865,12555,939.6711338,4,R
559.3285692,202.0676855,197.0673115,561.8833748,148.540569,34,21.65685415,4,R
549.5909014,194.8934807,193.307847,554.0849607,150.9281144,12645.5,929.7716391,4,R
554.1436717,195.3673986,200.938431,434.4365107,149.6279017,12684.5,941.9137748,4,R
554.4835022,196.8278263,191.9462658,750.9548166,146.5537344,12784.5,929.4284933,4,R
555.7518451,198.5650097,193.9239053,463.3599842,150.101092,12917.5,935.7716392,4,R
557.9597297,194.832093,189.7356255,465.7813075,159.0821562,12924,922.01428,4,R
557.4015643,193.0104024,195.3825332,577.9005232,151.363524,12839,956.0142801,4,R
546.2815827,189.7072037,196.2990566,531.4329827,149.4309375,12979,933.6711334,4,R
551.419169,192.3453402,196.9431605,553.7642478,152.8040966,13051.5,947.4284925,4,R
558.2202771,194.085321,199.3216172,455.8841767,150.9231006,13243.5,960.2569206,4,R
551.8522187,186.0272535,200.9614784,352.4512093,147.7559596,13273,941.5289986,4,R
550.3194013,189.7214103,200.0882646,463.9134316,147.5044723,13162.5,952.2569215,4,R
560.8644601,197.6289534,198.967457,573.281316,147.7001975,13276,951.6711342,4,R
560.269893,195.1833326,203.0255501,752.1834758,147.7978859,13100.5,945.771639,4,R
560.0320267,196.3064264,200.6695541,465.2379268,151.4086276,13291,948.156414,4,R
558.1382356,198.3502701,198.7073473,555.3685521,149.7183684,13136,946.3574264,4,R
561.0142647,196.6567012,203.2866297,658.6791966,147.3554655,34,21.65685415,4,R
557.1682702,190.1568802,215.1941272,457.4055917,149.9276269,13087,975.3279885,4,R
564.822531,193.3946158,213.4742082,452.4329674,150.3339431,13240,979.3279887,4,R
559.1715051,187.7565922,227.8796438,641.5443718,144.3416372,13245.5,999.3696178,4,R
566.1255774,189.6399904,230.328728,434.0122599,152.11139,13304.5,1007.511754,4,R
566.4115994,185.4982122,227.4771634,332.5622345,162.1140152,13406.5,994.3401827,4,R
570.520639,192.7431545,225.5235747,546.7438661,158.8865617,13463.5,1001.369619,4,R
572.6233394,196.2053911,229.3762731,650.1882478,157.3847591,13575.5,1015.168608,4,R
578.5418473,194.6794261,230.4845395,659.1867804,156.6679182,13708.5,1015.511754,4,R
575.7399608,199.3783748,228.5668534,976.0861568,153.631089,13556,1012.440686,4,R
576.094287,195.0237753,235.1739092,441.8236005,153.5328333,13710,1033.210239,4,R
577.5796995,199.7562106,235.3473782,658.8347641,152.1568691,13829,1029.896529,4,R
576.569884,195.7359707,234.4311147,566.2143952,152.8626717,13744.5,1036.139171,4,R
572.483896,190.189358,237.045255,340.768762,156.8192041,13806,1032.724957,4,R
567.6329262,197.8545929,245.2930163,326.9860105,154.1123183,13680.5,1048.482316,4,R
571.0011632,189.4749411,232.4746094,568.1974694,155.401427,13693,1023.210238,4,R
568.1168711,185.8488717,233.1441753,659.5897493,163.2175884,13588,1013.068103,4,R
576.411824,193.9682812,232.3008363,647.8721874,160.4367975,13621,1015.269113,4,R
573.1021246,184.5210493,239.1356186,342.4377289,157.7922836,13723,1030.925967,4,R
574.4071367,191.2168666,243.0547244,561.5254168,154.749202,13721.5,1031.168607,4,R
573.2311368,192.1224295,237.3778847,452.9060043,153.5536477,44,24.48528123,4,R
575.7778039,193.2496841,235.3925183,657.1304575,155.5452099,13594.5,1027.65389,4,R
578.5433475,193.1018679,238.7047067,564.5469989,153.1881449,13721,1032.925967,4,R
573.6919756,191.883328,238.8217097,564.5773761,153.6765237,13773.5,1025.653889,4,R
571.9445059,190.2301094,237.8202062,663.0475715,151.7135501,13701.5,1029.310743,4,R
561.3054329,187.022222,233.0947704,345.0466731,154.8472987,13579.5,1007.511753,4,R
561.1493566,136.8446033,229.552165,577.0478055,150.4902863,13146,1006.440686,4,R
430.0735079,122.9304474,233.7939561,480.7059444,146.4245977,12900,992.9259683,4,R
542.7111738,140.9944572,235.8338543,447.9410887,146.651949,12499,994.7838331,4,R
430.0398863,140.7808057,225.9651397,445.2972117,153.3457962,12189,955.4701241,4,R
433.0898066,146.3997547,223.6584418,544.0756783,153.6207067,11999,942.6416967,4,R
428.8928214,142.3781494,229.2244687,540.2223596,149.1730664,12021,965.1269782,4,R
432.9044936,142.1974532,226.435896,527.9075226,153.7415761,12140.5,948.8843372,4,R
433.4788492,142.1950193,225.9360563,544.6012308,149.6209972,12102,962.6416959,4,R
427.5424648,139.0186452,213.9053108,471.7870561,156.7393567,12227.5,926.7422017,4,R
432.1364357,139.4922311,224.3685472,542.2919536,151.6017131,11993,944.9848416,4,R
424.7980582,133.3696877,223.8617235,439.5296259,153.3918296,11917.5,941.085348,4,R
423.5598311,135.6817614,225.0733221,257.7847117,151.2640944,11894,937.8132694,4,R
423.0711178,134.2017327,227.695528,460.5683291,147.9785347,11838,946.8427081,4,R
431.6698615,139.1544844,222.0924947,363.3442872,157.8698217,11901,929.3279885,4,R
420.006181,139.1948433,230.0088597,350.1825554,140.3488251,11657,948.4995614,4,R
424.5667932,139.4854732,221.9334565,361.2947072,151.4573518,11793.5,928.7422013,4,R
